step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
245.0,134,1935.0,5.828313253012048,4.9526574011502404,2,35.0,0.5038079586469134,12,328.0,0.20438771535456246,3,10.0,0.4447557077327575,1,12.0,0.7152707363217992,18,368.0,0.24934416833589115,26,1948.0,0.049051464810964056,0,4.0,0.5139070337137582,6,24.0,0.40207047610966756,21,561.0,0.15042375581158163,0,0.0,0.9685006958196579,13,1343.0,0.2281465735972117,0,7.0,0.6623719015649521,7,546.0,0.28394126740201503,1,23.0,0.7825230984062154,9,103.0,0.3990037493546827,15,1376.0,0.19003224837310467,134,6688.0
250.0,120,1568.0,4.780487804878049,5.138898823461657,2,12.0,0.6739423295943309,19,412.0,0.2819391261315315,7,42.0,0.2921679748357111,1,14.0,0.8213432001959815,14,358.0,0.297135644361663,16,1559.0,0.24618066136673744,0,4.0,0.8431437803829186,0,25.0,0.5845275449065164,21,666.0,0.18201794871193736,0,0.0,0.694437926083114,8,1237.0,0.15533349274140223,6,26.0,0.3934260721150434,2,551.0,0.30995260531589464,0,4.0,0.8973544028189675,11,154.0,0.3940773106414778,13,1433.0,0.1915577554979141,120,6497.0
255.0,115,1436.0,4.351515151515152,4.598766385521975,1,3.0,0.5771599735389018,22,517.0,0.16185532495590274,1,45.0,0.4859312502099798,1,15.0,0.746219823768291,8,261.0,0.1864589929729874,8,1518.0,0.30937751077535947,0,8.0,0.8319143117807606,0,4.0,0.563397009710578,21,771.0,0.11651613086540484,3,8.0,0.4461841295138311,9,1022.0,0.13668034728191464,7,60.0,0.4929865261305947,8,577.0,0.26830984014051595,1,3.0,0.539277220930968,10,153.0,0.21555735977806365,15,1500.0,0.23154689368467637,115,6465.0
260.0,114,1325.0,3.8629737609329444,4.576621285182895,3,15.0,0.5783821928249069,27,643.0,0.11866026039491522,1,18.0,0.7927417523277529,1,4.0,0.6483187496985339,3,276.0,0.2093772695456626,12,1565.0,0.23137147915442943,0,4.0,0.889017538448335,0,3.0,0.6204620022991272,15,735.0,0.20943049271366213,0,9.0,0.5318278075521371,6,1044.0,0.1979989010045412,7,95.0,0.4624299864862188,13,635.0,0.1729463717303306,1,7.0,0.17809955188903823,4,173.0,0.22692807837267132,21,1593.0,0.14035424893895931,114,6819.0
265.0,141,1546.0,4.392045454545454,5.225152817938351,5,39.0,0.5122543741436791,28,783.0,0.12173936976148225,1,10.0,0.8021937793728842,1,9.0,0.7294240186899456,9,303.0,0.3076277750059843,15,1628.0,0.2536677156407161,1,5.0,0.745219768093805,0,0.0,0.6988774817861018,7,547.0,0.30468564789902686,0,4.0,0.8924717045045228,10,1072.0,0.2582749002476215,11,142.0,0.2711885604433337,14,705.0,0.05930163819238028,2,15.0,0.6118571932852279,9,199.0,0.309941758654844,28,1718.0,0.08546244308006898,141,7179.0
270.0,161,1969.0,5.60968660968661,4.847831713587701,2,35.0,0.44746429468052584,28,927.0,0.11498639610088099,1,1.0,0.4987097644878304,0,5.0,0.814412437822447,16,368.0,0.25331875934968673,21,1719.0,0.18614903295539517,2,10.0,0.680265568688078,1,4.0,0.416497048226082,2,449.0,0.36693869354211633,0,4.0,0.9320326053154827,16,1138.0,0.19054331911146347,8,147.0,0.2950938146659187,14,783.0,0.10373375002407385,2,23.0,0.683724437042325,16,266.0,0.320031024972288,32,1870.0,0.029179951806966038,161,7749.0
275.0,176,2409.0,6.863247863247863,4.328674009162307,2,12.0,0.5810735234188196,29,1068.0,0.16530827721403274,4,21.0,0.27736661063147533,0,2.0,0.8748082550559207,22,461.0,0.15254639375270093,27,1837.0,0.062306069675347235,2,3.0,0.3350208341497333,1,9.0,0.44474861971336865,7,468.0,0.2547028510362068,1,5.0,0.5420888750834502,24,1240.0,0.06543513114528988,3,56.0,0.34247768225097863,8,680.0,0.44949923760298566,2,33.0,0.6424978953454223,18,348.0,0.27979259466733003,26,1814.0,0.017605495228631966,176,8057.0
280.0,174,2754.0,7.801699716713881,4.344679553750488,1,7.0,0.570372000379932,34,1225.0,0.09821938644341342,0,21.0,0.5471948895585246,0,2.0,0.8533077650009464,24,578.0,0.2249556506272781,29,1980.0,0.03246220886472794,7,30.0,0.1057796747993671,1,9.0,0.8014387990689839,8,401.0,0.2920924141978907,1,7.0,0.43875472048305564,29,1377.0,0.05223062325223225,1,55.0,0.2610790340230273,0,392.0,0.5115899658272819,2,45.0,0.7047230563994004,20,445.0,0.21610623977852064,17,1528.0,0.11198556330605841,174,8102.0
285.0,171,3068.0,8.816091954022989,4.616128366139555,4,17.0,0.5016495961107709,30,1254.0,0.09773003144401662,0,4.0,0.8163354358745538,1,4.0,0.7708777567345214,25,702.0,0.22621150948683574,29,2125.0,3.7209117294515664e-07,1,36.0,0.5585961276428685,0,4.0,0.8869595177582694,2,233.0,0.42027325725083,2,11.0,0.6613865958739662,35,1543.0,0.12255290009574304,5,64.0,0.32327659039032264,3,325.0,0.2689918222896554,2,53.0,0.7166361618532053,22,550.0,0.11492327910016766,10,1490.0,0.2604505292050837,171,8415.0
290.0,167,3009.0,8.524079320113314,4.315018530841614,6,43.0,0.46906601003766485,22,1119.0,0.14033016558860592,1,5.0,0.5325590021674369,0,0.0,0.35926117182171446,28,836.0,0.16669778381109532,23,2020.0,0.0606161129456037,0,6.0,0.8481164637561786,1,5.0,0.648905138107463,2,162.0,0.5019899188717751,2,15.0,0.6944577585878511,36,1723.0,0.14747516000291222,5,89.0,0.16584690907534352,8,358.0,0.10071034335891764,1,6.0,0.2511058256223559,24,666.0,0.08613418675532358,8,1529.0,0.3230790150848163,167,8582.0
295.0,184,3273.0,9.066481994459833,4.382274137747591,9,84.0,0.3814199381285032,14,1133.0,0.20193308672591953,6,27.0,0.31455905460163597,6,16.0,0.009875596978229097,30,981.0,0.08385971289270691,14,1646.0,0.2310074283107061,0,4.0,0.8602663916287829,0,0.0,0.2994005876959204,5,178.0,0.5739938701879578,5,27.0,0.4152578574756201,36,1899.0,0.06814105151621999,5,118.0,0.14706166566756365,15,417.0,0.25485218596035036,1,10.0,0.6581084364778464,25,790.0,0.18194822862489568,13,1578.0,0.24256195703503028,184,8908.0
300.0,169,3180.0,8.932584269662922,4.039936904796431,9,125.0,0.3079414166037927,9,1180.0,0.20345374793946,1,31.0,0.2948915081425951,2,34.0,0.21132019839084584,32,1135.0,0.040568583539645896,6,1580.0,0.3320650552175946,0,4.0,0.9097480345970658,3,16.0,0.21148289164953823,4,124.0,0.34483312903181323,10,70.0,0.24877075159703108,30,1873.0,0.0397287986378197,0,81.0,0.5683116089809336,15,494.0,0.2806643702255254,2,9.0,0.7162664321970129,27,924.0,0.17631839427736595,19,1665.0,0.07837772805930182,169,9345.0
